observation_id,endemic,binomial_name,code,image_path,class_id,subset,label_idx,MIVS
98595060,False,Gonyosoma oxycephalum,TH,2021/Gonyosoma_oxycephalum/164190486.jpeg,750,train,40,0
98595060,False,Gonyosoma oxycephalum,TH,2021/Gonyosoma_oxycephalum/164190493.jpeg,750,train,40,0
98595060,False,Gonyosoma oxycephalum,TH,2021/Gonyosoma_oxycephalum/164190514.jpeg,750,train,40,0
98595060,False,Gonyosoma oxycephalum,TH,2021/Gonyosoma_oxycephalum/164190519.jpeg,750,train,40,0
98595060,False,Gonyosoma oxycephalum,TH,2021/Gonyosoma_oxycephalum/164190528.jpeg,750,train,40,0
98706720,False,Chrysopelea ornata,IN,2021/Chrysopelea_ornata/164400831.jpeg,345,train,22,0
98740337,False,Xenopeltis unicolor,ID,2021/Xenopeltis_unicolor/164464387.jpeg,1769,train,108,0
98771693,False,Calliophis maculiceps,TH,2021/Calliophis_maculiceps/164524707.jpg,281,train,19,0
98772678,False,Ahaetulla prasina,TH,2021/Ahaetulla_prasina/164526562.jpg,47,train,3,0
98889377,False,Tropidolaemus wagleri,TH,2021/Tropidolaemus_wagleri/164742703.jpeg,1714,train,106,1
98947416,False,Ptyas carinata,TH,2021/Ptyas_carinata/164854078.jpg,1408,train,81,0
99944423,False,Hebius sauteri,TW,2021/Hebius_sauteri/166726020.jpg,771,train,41,0
99975493,False,Xenopeltis unicolor,ID,2021/Xenopeltis_unicolor/166786317.jpg,1769,train,108,0
100073309,False,Ahaetulla prasina,SG,2021/Ahaetulla_prasina/166972496.jpeg,47,train,3,0
100073309,False,Ahaetulla prasina,SG,2021/Ahaetulla_prasina/166972480.jpeg,47,train,3,0
100253799,False,Hydrophis platurus,CO,2021/Hydrophis_platurus/167299338.jpg,822,train,46,0
100297681,False,Ahaetulla prasina,ID,2021/Ahaetulla_prasina/167380827.jpeg,47,train,3,0
100469636,False,Lycodon capucinus,PH,2021/Lycodon_capucinus/167693553.jpeg,951,train,50,0
101546113,False,Ptyas korros,TH,2021/Ptyas_korros/169599219.jpeg,1412,train,83,0
101546113,False,Ptyas korros,TH,2021/Ptyas_korros/169599228.jpeg,1412,train,83,0
101546113,False,Ptyas korros,TH,2021/Ptyas_korros/169599236.jpeg,1412,train,83,0
101546113,False,Ptyas korros,TH,2021/Ptyas_korros/169599249.jpeg,1412,train,83,0
101546113,False,Ptyas korros,TH,2021/Ptyas_korros/169599264.jpeg,1412,train,83,0
101546113,False,Ptyas korros,TH,2021/Ptyas_korros/169599279.jpeg,1412,train,83,0
101546113,False,Ptyas korros,TH,2021/Ptyas_korros/169599287.jpeg,1412,train,83,0
105094678,False,Ptyas carinata,MY,2021/Ptyas_carinata/176253119.jpg,1408,train,81,0
105094678,False,Ptyas carinata,MY,2021/Ptyas_carinata/176253130.jpg,1408,train,81,0
106180620,False,Chrysopelea ornata,IN,2021/Chrysopelea_ornata/178325246.jpeg,345,train,22,0
106180621,False,Chrysopelea ornata,IN,2021/Chrysopelea_ornata/178325259.jpeg,345,train,22,0
106180622,False,Chrysopelea ornata,IN,2021/Chrysopelea_ornata/178325272.jpeg,345,train,22,0
115286976,False,Cylindrophis jodiae,VN,2021/Cylindrophis_jodiae/194606231.jpeg,457,train,25,0
122945164,False,Fowlea flavipunctata,CN,2021/Fowlea_flavipunctata/208221264.jpg,707,train,38,0
123163972,False,Coelognathus flavolineatus,MY,2021/Coelognathus_flavolineatus/208617220.jpg,354,train,23,0
124701333,False,Boiga kraepelini,CN,2021/Boiga_kraepelini/211393123.jpg,191,train,9,0
124701333,False,Boiga kraepelini,CN,2021/Boiga_kraepelini/211393132.jpg,191,train,9,0
124701333,False,Boiga kraepelini,CN,2021/Boiga_kraepelini/211393658.jpg,191,train,9,0
125761035,False,Coelognathus radiatus,ID,2021/Coelognathus_radiatus/213306182.jpeg,356,train,24,0
125761035,False,Coelognathus radiatus,ID,2021/Coelognathus_radiatus/213306202.jpeg,356,train,24,0
137621562,True,Psammodynastes pulverulentus,CN,2021/Psammodynastes_pulverulentus/235078691.jpg,1334,train,79,0
139887151,False,Amphiesma stolatum,MM,2021/Amphiesma_stolatum/239352135.jpeg,66,train,4,0
139887151,False,Amphiesma stolatum,MM,2021/Amphiesma_stolatum/239352163.jpeg,66,train,4,0
139971965,False,Amphiesma stolatum,MM,2021/Amphiesma_stolatum/239514242.jpeg,66,train,4,0
98941973,False,Lycodon capucinus,TH,2021/Lycodon_capucinus/164843609.jpg,951,train,50,0
99040648,False,Opisthotropis andersonii,CN,2021/Opisthotropis_andersonii/165022097.jpg,1193,train,67,0
99055683,False,Enhydris enhydris,TH,2021/Enhydris_enhydris/165051126.jpeg,635,train,35,0
99055683,False,Enhydris enhydris,TH,2021/Enhydris_enhydris/165051653.jpeg,635,train,35,0
99055683,False,Enhydris enhydris,TH,2021/Enhydris_enhydris/165051669.jpeg,635,train,35,0
99055683,False,Enhydris enhydris,TH,2021/Enhydris_enhydris/165051688.jpeg,635,train,35,0
99055683,False,Enhydris enhydris,TH,2021/Enhydris_enhydris/165051712.jpeg,635,train,35,0
99055683,False,Enhydris enhydris,TH,2021/Enhydris_enhydris/165051728.jpeg,635,train,35,0
99055683,False,Enhydris enhydris,TH,2021/Enhydris_enhydris/165051740.jpeg,635,train,35,0
99064043,False,Laticauda colubrina,FJ,2021/Laticauda_colubrina/165067248.jpeg,887,train,49,0
99094883,False,Bungarus candidus,TH,2021/Bungarus_candidus/165123223.jpeg,257,train,12,1
99185343,False,Ahaetulla prasina,TH,2021/Ahaetulla_prasina/165287326.jpeg,47,train,3,0
99185343,False,Ahaetulla prasina,TH,2021/Ahaetulla_prasina/165298226.jpeg,47,train,3,0
99185343,False,Ahaetulla prasina,TH,2021/Ahaetulla_prasina/165298266.jpeg,47,train,3,0
99185343,False,Ahaetulla prasina,TH,2021/Ahaetulla_prasina/165298308.jpeg,47,train,3,0
99186486,False,Trimeresurus albolabris,MO,2021/Trimeresurus_albolabris/165294239.jpg,1662,train,96,1
99186486,False,Trimeresurus albolabris,MO,2021/Trimeresurus_albolabris/165294256.jpg,1662,train,96,1
99225024,False,Lycodon laoensis,TH,2021/Lycodon_laoensis/165364711.jpg,959,train,54,0
99298229,False,Rhabdophis helleri,CN,2021/Rhabdophis_helleri/165502996.jpg,1441,train,88,0
99315192,False,Homalopsis mereljcoxi,TH,2021/Homalopsis_mereljcoxi/165533574.jpg,801,train,43,0
99501862,False,Rhabdophis helleri,HK,2021/Rhabdophis_helleri/165882856.jpg,1441,train,88,0
99534290,False,Tropidolaemus wagleri,unknown,2021/Tropidolaemus_wagleri/165946938.jpeg,1714,train,106,1
101174410,True,Fowlea piscator,IN,2021/Fowlea_piscator/168931140.jpg,711,train,39,0
101174410,True,Fowlea piscator,IN,2021/Fowlea_piscator/168931176.jpg,711,train,39,0
101174410,True,Fowlea piscator,IN,2021/Fowlea_piscator/168931155.jpg,711,train,39,0
134019521,False,Lycodon capucinus,TH,2021/Lycodon_capucinus/228373910.jpg,951,train,50,0
134019521,False,Lycodon capucinus,TH,2021/Lycodon_capucinus/228373919.jpg,951,train,50,0
134019521,False,Lycodon capucinus,TH,2021/Lycodon_capucinus/228373933.jpg,951,train,50,0
99418733,False,Ptyas dhumnades,TW,2021/Ptyas_dhumnades/165723927.jpeg,1409,train,82,0
99418733,False,Ptyas dhumnades,TW,2021/Ptyas_dhumnades/165723964.jpeg,1409,train,82,0
99440930,False,Naja siamensis,TH,2021/Naja_siamensis/165767793.jpeg,1126,train,61,1
99440930,False,Naja siamensis,TH,2021/Naja_siamensis/165767809.jpeg,1126,train,61,1
99502170,False,Lycodon rufozonatus,TW,2021/Lycodon_rufozonatus/165883287.jpeg,965,train,55,0
99502170,False,Lycodon rufozonatus,TW,2021/Lycodon_rufozonatus/165883298.jpeg,965,train,55,0
99542402,False,Cylindrophis ruffus,ID,2021/Cylindrophis_ruffus/165962418.jpeg,461,train,26,0
99610106,False,Cylindrophis jodiae,TH,2021/Cylindrophis_jodiae/166087887.jpeg,457,train,25,0
99610106,False,Cylindrophis jodiae,TH,2021/Cylindrophis_jodiae/166087894.jpeg,457,train,25,0
99610106,False,Cylindrophis jodiae,TH,2021/Cylindrophis_jodiae/166087904.jpeg,457,train,25,0
99610106,False,Cylindrophis jodiae,TH,2021/Cylindrophis_jodiae/166087911.jpeg,457,train,25,0
99623968,False,Hydrophis curtus,BN,2021/Hydrophis_curtus/166115330.jpg,814,train,44,0
99629253,False,Dendrelaphis pictus,SG,2021/Dendrelaphis_pictus/166124459.jpeg,499,train,29,0
99679261,False,Tropidolaemus wagleri,SG,2021/Tropidolaemus_wagleri/166219662.jpg,1714,train,106,1
99679261,False,Tropidolaemus wagleri,SG,2021/Tropidolaemus_wagleri/166221317.jpg,1714,train,106,1
99685755,False,Indotyphlops braminus,HN,2021/Indotyphlops_braminus/166228329.jpeg,849,train,48,0
99696110,False,Ahaetulla fusca,TH,2021/Ahaetulla_fusca/166251925.jpg,40,train,2,0
99827207,False,Trimeresurus macrops,TH,2021/Trimeresurus_macrops/166499029.jpeg,1674,train,100,1
99827207,False,Trimeresurus macrops,TH,2021/Trimeresurus_macrops/166499043.jpeg,1674,train,100,1
99827207,False,Trimeresurus macrops,TH,2021/Trimeresurus_macrops/166499058.jpeg,1674,train,100,1
99857530,False,Naja atra,TW,2021/Naja_atra/167551640.jpeg,1110,train,59,1
99858289,False,Ptyas mucosa,CN,2021/Ptyas_mucosa/166561953.jpg,1414,train,85,0
99858289,False,Ptyas mucosa,CN,2021/Ptyas_mucosa/166562030.jpg,1414,train,85,0
99858289,False,Ptyas mucosa,CN,2021/Ptyas_mucosa/166562074.jpg,1414,train,85,0
99858972,False,Trimerodytes aequifasciatus,CN,2021/Trimerodytes_aequifasciatus/166560370.jpg,1690,train,104,0
99871382,False,Python bivittatus,HK,2021/Python_bivittatus/166585028.jpg,1418,train,86,0
99939645,False,Bungarus multicinctus,TW,2021/Bungarus_multicinctus/166716495.jpeg,261,train,15,1
99958042,False,Calloselasma rhodostoma,VN,2021/Calloselasma_rhodostoma/166752831.jpg,285,train,20,1
99958043,False,Trimeresurus rubeus,VN,2021/Trimeresurus_rubeus/166752888.jpg,1680,train,101,1
99958043,False,Trimeresurus rubeus,VN,2021/Trimeresurus_rubeus/166753929.jpg,1680,train,101,1
99958043,False,Trimeresurus rubeus,VN,2021/Trimeresurus_rubeus/166753933.jpg,1680,train,101,1
99958043,False,Trimeresurus rubeus,VN,2021/Trimeresurus_rubeus/166753935.jpg,1680,train,101,1
99958043,False,Trimeresurus rubeus,VN,2021/Trimeresurus_rubeus/166753937.jpg,1680,train,101,1
99958043,False,Trimeresurus rubeus,VN,2021/Trimeresurus_rubeus/166753939.jpg,1680,train,101,1
99958479,False,Ptyas korros,VN,2021/Ptyas_korros/166753674.jpg,1412,train,83,0
99958479,False,Ptyas korros,VN,2021/Ptyas_korros/166753843.jpg,1412,train,83,0
99958479,False,Ptyas korros,VN,2021/Ptyas_korros/166753847.jpg,1412,train,83,0
99958479,False,Ptyas korros,VN,2021/Ptyas_korros/166753849.jpg,1412,train,83,0
99958479,False,Ptyas korros,VN,2021/Ptyas_korros/166753851.jpg,1412,train,83,0
100016655,True,Psammodynastes pulverulentus,ID,2021/Psammodynastes_pulverulentus/166864658.jpg,1334,train,79,0
100039770,False,Homalopsis buccata,ID,2021/Homalopsis_buccata/166907188.jpg,800,train,42,0
100147736,False,Oligodon fasciolatus,TH,2021/Oligodon_fasciolatus/167112973.jpg,1172,train,63,0
100383743,False,Protobothrops mucrosquamatus,TW,2021/Protobothrops_mucrosquamatus/167533719.jpg,1330,train,78,1
100566846,False,Trimeresurus albolabris,MO,2021/Trimeresurus_albolabris/167868272.jpg,1662,train,96,1
101450699,False,Boiga cyanea,KH,2021/Boiga_cyanea/169435252.jpeg,182,train,5,0
101450699,False,Boiga cyanea,KH,2021/Boiga_cyanea/169435261.jpeg,182,train,5,0
101458247,False,Indotyphlops braminus,SA,2021/Indotyphlops_braminus/169449398.jpg,849,train,48,0
101458247,False,Indotyphlops braminus,SA,2021/Indotyphlops_braminus/169449400.jpg,849,train,48,0
101611723,False,Lycodon davisonii,TH,2021/Lycodon_davisonii/169718142.jpeg,953,train,51,0
101611723,False,Lycodon davisonii,TH,2021/Lycodon_davisonii/169718134.jpeg,953,train,51,0
101611723,False,Lycodon davisonii,TH,2021/Lycodon_davisonii/169718129.jpeg,953,train,51,0
101611723,False,Lycodon davisonii,TH,2021/Lycodon_davisonii/169718148.jpeg,953,train,51,0
101814117,False,Boiga siamensis,TH,2021/Boiga_siamensis/170070638.jpeg,198,train,11,0
101814117,False,Boiga siamensis,TH,2021/Boiga_siamensis/170070655.jpeg,198,train,11,0
101814117,False,Boiga siamensis,TH,2021/Boiga_siamensis/170070627.jpeg,198,train,11,0
101814117,False,Boiga siamensis,TH,2021/Boiga_siamensis/170070648.jpeg,198,train,11,0
101814117,False,Boiga siamensis,TH,2021/Boiga_siamensis/170070617.jpeg,198,train,11,0
102344777,False,Amphiesma stolatum,IN,2021/Amphiesma_stolatum/171057825.jpeg,66,train,4,0
102344777,False,Amphiesma stolatum,IN,2021/Amphiesma_stolatum/171057829.jpeg,66,train,4,0
102354174,False,Tropidolaemus wagleri,MY,2021/Tropidolaemus_wagleri/171075533.jpeg,1714,train,106,1
102354174,False,Tropidolaemus wagleri,MY,2021/Tropidolaemus_wagleri/171075545.jpeg,1714,train,106,1
104896812,False,Pareas carinatus,TH,2021/Pareas_carinatus/175871641.jpeg,1245,train,74,0
104905462,False,Bungarus multicinctus,TW,2021/Bungarus_multicinctus/175889993.jpg,261,train,15,1
104905462,False,Bungarus multicinctus,TW,2021/Bungarus_multicinctus/175890016.jpg,261,train,15,1
109816749,True,Rhabdophis tigrinus,CN,2021/Rhabdophis_tigrinus/185157476.jpeg,1452,train,91,1
126901428,False,Bungarus fasciatus,CN,2021/Bungarus_fasciatus/215373364.jpg,259,train,13,1
126901428,False,Bungarus fasciatus,CN,2021/Bungarus_fasciatus/215373390.jpg,259,train,13,1
99981461,False,Enhydris enhydris,unknown,2021/Enhydris_enhydris/166799232.jpeg,635,train,35,0
99982052,False,Pareas carinatus,unknown,2021/Pareas_carinatus/166800137.jpeg,1245,train,74,0
100045224,False,Malayopython reticulatus,SG,2021/Malayopython_reticulatus/166918055.jpeg,1004,train,57,0
100045224,False,Malayopython reticulatus,SG,2021/Malayopython_reticulatus/166918064.jpeg,1004,train,57,0
100045224,False,Malayopython reticulatus,SG,2021/Malayopython_reticulatus/166918072.jpeg,1004,train,57,0
100045224,False,Malayopython reticulatus,SG,2021/Malayopython_reticulatus/166920557.jpeg,1004,train,57,0
100063827,False,Indotyphlops braminus,US,2021/Indotyphlops_braminus/166954744.jpg,849,train,48,0
100065326,False,Cylindrophis ruffus,ID,2021/Cylindrophis_ruffus/166957971.jpeg,461,train,26,0
100093528,False,Ahaetulla prasina,unknown,2021/Ahaetulla_prasina/167010553.jpeg,47,train,3,0
100116660,False,Cylindrophis ruffus,ID,2021/Cylindrophis_ruffus/167053380.jpeg,461,train,26,0
100121335,False,Hydrophis curtus,IN,2021/Hydrophis_curtus/167063163.jpeg,814,train,44,0
100121619,False,Acrochordus granulatus,IN,2021/Acrochordus_granulatus/167063201.jpeg,14,train,1,0
100122466,True,Oreocryptophis porphyraceus,IN,2021/Oreocryptophis_porphyraceus/167065005.jpeg,1198,train,69,0
100125056,False,Hydrophis curtus,IN,2021/Hydrophis_curtus/167069567.jpeg,814,train,44,0
100125206,False,Hydrophis schistosus,IN,2021/Hydrophis_schistosus/167069790.jpeg,823,train,47,0
100125368,False,Chrysopelea ornata,VN,2021/Chrysopelea_ornata/167070168.jpeg,345,train,22,0
100158435,False,Calamaria pavimentata,TH,2021/Calamaria_pavimentata/167126939.jpeg,274,train,16,0
100219130,False,Dendrelaphis subocularis,ID,2021/Dendrelaphis_subocularis/167235072.jpeg,504,train,30,0
100219134,False,Trimeresurus albolabris,ID,2021/Trimeresurus_albolabris/167235399.jpg,1662,train,96,1
100224535,False,Malayopython reticulatus,MY,2021/Malayopython_reticulatus/167245287.jpeg,1004,train,57,0
100227279,False,Gonyosoma oxycephalum,TH,2021/Gonyosoma_oxycephalum/167250111.jpeg,750,train,40,0
100227279,False,Gonyosoma oxycephalum,TH,2021/Gonyosoma_oxycephalum/167250122.jpeg,750,train,40,0
100228382,False,Ptyas korros,ID,2021/Ptyas_korros/167252123.jpeg,1412,train,83,0
100239342,False,Lycodon laoensis,TH,2021/Lycodon_laoensis/167272696.jpeg,959,train,54,0
100239342,False,Lycodon laoensis,TH,2021/Lycodon_laoensis/167272722.jpeg,959,train,54,0
100243249,False,Dendrelaphis subocularis,ID,2021/Dendrelaphis_subocularis/167279997.jpeg,504,train,30,0
100265878,False,Oligodon taeniatus,TH,2021/Oligodon_taeniatus/167322658.jpeg,1182,train,65,0
100265878,False,Oligodon taeniatus,TH,2021/Oligodon_taeniatus/167322669.jpeg,1182,train,65,0
100280839,False,Ptyas korros,CN,2021/Ptyas_korros/167349784.jpg,1412,train,83,0
100314879,True,Trimerodytes percarinatus,TW,2021/Trimerodytes_percarinatus/167550882.jpeg,1693,train,105,0
100314879,True,Trimerodytes percarinatus,TW,2021/Trimerodytes_percarinatus/167550890.jpeg,1693,train,105,0
100454117,False,Enhydris enhydris,ID,2021/Enhydris_enhydris/167663459.jpeg,635,train,35,0
100483814,True,Psammodynastes pulverulentus,TW,2021/Psammodynastes_pulverulentus/167718111.png,1334,train,79,0
100483814,True,Psammodynastes pulverulentus,TW,2021/Psammodynastes_pulverulentus/167718105.jpeg,1334,train,79,0
100483814,True,Psammodynastes pulverulentus,TW,2021/Psammodynastes_pulverulentus/167718098.jpeg,1334,train,79,0
100483814,True,Psammodynastes pulverulentus,TW,2021/Psammodynastes_pulverulentus/167718088.jpeg,1334,train,79,0
100483814,True,Psammodynastes pulverulentus,TW,2021/Psammodynastes_pulverulentus/167718054.jpeg,1334,train,79,0
100499731,False,Ophiophagus hannah,CN,2021/Ophiophagus_hannah/167748532.jpg,1190,train,66,1
100499731,False,Ophiophagus hannah,CN,2021/Ophiophagus_hannah/167748969.jpg,1190,train,66,1
100499731,False,Ophiophagus hannah,CN,2021/Ophiophagus_hannah/167748970.jpg,1190,train,66,1
100499731,False,Ophiophagus hannah,CN,2021/Ophiophagus_hannah/167748972.jpg,1190,train,66,1
100543523,False,Rhabdophis helleri,HK,2021/Rhabdophis_helleri/167825851.jpg,1441,train,88,0
100559097,False,Rhabdophis siamensis,LA,2021/Rhabdophis_siamensis/167853943.jpg,1449,train,90,0
100926205,True,Psammodynastes pulverulentus,ID,2021/Psammodynastes_pulverulentus/168499219.jpeg,1334,train,79,0
101096964,False,Laticauda colubrina,PH,2021/Laticauda_colubrina/168773754.jpeg,887,train,49,0
101281299,False,Pareas carinatus,unknown,2021/Pareas_carinatus/169129922.jpeg,1245,train,74,0
101281299,False,Pareas carinatus,unknown,2021/Pareas_carinatus/169129941.jpeg,1245,train,74,0
101281299,False,Pareas carinatus,unknown,2021/Pareas_carinatus/169129950.jpeg,1245,train,74,0
101281458,False,Enhydris enhydris,unknown,2021/Enhydris_enhydris/169130279.jpeg,635,train,35,0
101283312,True,Psammodynastes pulverulentus,unknown,2021/Psammodynastes_pulverulentus/169133741.jpeg,1334,train,79,0
101283312,True,Psammodynastes pulverulentus,unknown,2021/Psammodynastes_pulverulentus/169133766.jpeg,1334,train,79,0
101425901,False,Bungarus fasciatus,ID,2021/Bungarus_fasciatus/169384535.jpeg,259,train,13,1
101467211,True,Psammodynastes pulverulentus,ID,2021/Psammodynastes_pulverulentus/169465809.jpeg,1334,train,79,0
101691894,False,Lycodon rufozonatus,TW,2021/Lycodon_rufozonatus/169843993.jpeg,965,train,55,0
101837299,True,Psammodynastes pulverulentus,ID,2021/Psammodynastes_pulverulentus/170118778.jpeg,1334,train,79,0
101864430,True,Psammodynastes pulverulentus,unknown,2021/Psammodynastes_pulverulentus/170170834.jpeg,1334,train,79,0
102276354,False,Tropidolaemus wagleri,ID,2021/Tropidolaemus_wagleri/170931503.jpg,1714,train,106,1
102276354,False,Tropidolaemus wagleri,ID,2021/Tropidolaemus_wagleri/170931508.jpg,1714,train,106,1
102276354,False,Tropidolaemus wagleri,ID,2021/Tropidolaemus_wagleri/170931513.jpg,1714,train,106,1
102366256,False,Boiga drapiezii,ID,2021/Boiga_drapiezii/171099577.jpeg,185,train,7,0
104342239,False,Homalopsis buccata,ID,2021/Homalopsis_buccata/174817685.jpg,800,train,42,0
110068407,False,Trimeresurus vogeli,TH,2021/Trimeresurus_vogeli/185619564.jpg,1688,train,103,1
114147621,False,Rhabdophis chrysargos,PH,2021/Rhabdophis_chrysargos/192790954.jpg,1438,train,87,0
114147621,False,Rhabdophis chrysargos,PH,2021/Rhabdophis_chrysargos/192790995.jpg,1438,train,87,0
129922830,False,Boiga multomaculata,CN,2021/Boiga_multomaculata/220659859.jpg,194,train,10,0
129922832,False,Boiga multomaculata,CN,2021/Boiga_multomaculata/220659871.jpg,194,train,10,0
142855205,False,Dryophiops rubescens,ID,2021/Dryophiops_rubescens/244983331.jpg,578,train,31,0
100366434,False,Rhabdophis helleri,HK,2021/Rhabdophis_helleri/167502453.jpg,1441,train,88,0
100394289,False,Trimeresurus albolabris,CN,2021/Trimeresurus_albolabris/167552940.jpg,1662,train,96,1
100394289,False,Trimeresurus albolabris,CN,2021/Trimeresurus_albolabris/167552965.jpg,1662,train,96,1
100416311,False,Protobothrops mucrosquamatus,TW,2021/Protobothrops_mucrosquamatus/167593963.jpg,1330,train,78,1
100466944,False,Ophiophagus hannah,HK,2021/Ophiophagus_hannah/167688581.jpg,1190,train,66,1
100470632,False,Trimeresurus albolabris,HK,2021/Trimeresurus_albolabris/167695106.jpg,1662,train,96,1
100475407,False,Lycodon capucinus,HK,2021/Lycodon_capucinus/167703327.jpeg,951,train,50,0
100477784,False,Protobothrops mucrosquamatus,HK,2021/Protobothrops_mucrosquamatus/167707675.jpeg,1330,train,78,1
100480225,False,Naja siamensis,TH,2021/Naja_siamensis/167712486.jpg,1126,train,61,1
100480225,False,Naja siamensis,TH,2021/Naja_siamensis/167712502.jpg,1126,train,61,1
100492570,False,Boiga dendrophila,ID,2021/Boiga_dendrophila/167736338.jpeg,184,train,6,0
100498258,False,Chrysopelea ornata,TH,2021/Chrysopelea_ornata/167746080.jpg,345,train,22,0
100500183,False,Fowlea flavipunctata,CN,2021/Fowlea_flavipunctata/167749438.jpg,707,train,38,0
100519862,False,Bungarus fasciatus,HK,2021/Bungarus_fasciatus/167781273.jpeg,259,train,13,1
100559098,False,Ahaetulla prasina,LA,2021/Ahaetulla_prasina/167853968.jpg,47,train,3,0
100561991,False,Bungarus fasciatus,ID,2021/Bungarus_fasciatus/167857673.jpg,259,train,13,1
100561993,False,Ptyas korros,ID,2021/Ptyas_korros/167857688.jpg,1412,train,83,0
100563720,False,Calliophis intestinalis,ID,2021/Calliophis_intestinalis/167861467.jpg,280,train,18,1
100581254,False,Fowlea flavipunctata,CN,2021/Fowlea_flavipunctata/167894915.jpeg,707,train,38,0
100659608,False,Ahaetulla prasina,ID,2021/Ahaetulla_prasina/168032536.jpeg,47,train,3,0
100659608,False,Ahaetulla prasina,ID,2021/Ahaetulla_prasina/168032549.jpeg,47,train,3,0
100668468,False,Lycodon capucinus,TH,2021/Lycodon_capucinus/168048546.jpeg,951,train,50,0
100668468,False,Lycodon capucinus,TH,2021/Lycodon_capucinus/168048565.jpeg,951,train,50,0
100668468,False,Lycodon capucinus,TH,2021/Lycodon_capucinus/168048577.jpeg,951,train,50,0
100668468,False,Lycodon capucinus,TH,2021/Lycodon_capucinus/168048593.jpeg,951,train,50,0
100668468,False,Lycodon capucinus,TH,2021/Lycodon_capucinus/168048602.jpeg,951,train,50,0
100668468,False,Lycodon capucinus,TH,2021/Lycodon_capucinus/168048614.jpeg,951,train,50,0
100681121,False,Trimeresurus rubeus,KH,2021/Trimeresurus_rubeus/168070326.jpeg,1680,train,101,1
100684495,False,Trimeresurus albolabris,ID,2021/Trimeresurus_albolabris/168075597.jpeg,1662,train,96,1
100725867,False,Trimeresurus albolabris,KH,2021/Trimeresurus_albolabris/168141001.jpeg,1662,train,96,1
100725867,False,Trimeresurus albolabris,KH,2021/Trimeresurus_albolabris/168141011.jpeg,1662,train,96,1
100742701,False,Myrrophis chinensis,HK,2021/Myrrophis_chinensis/168170520.jpeg,1105,train,58,0
100742701,False,Myrrophis chinensis,HK,2021/Myrrophis_chinensis/168170537.jpeg,1105,train,58,0
100742701,False,Myrrophis chinensis,HK,2021/Myrrophis_chinensis/168170560.jpeg,1105,train,58,0
100744674,False,Protobothrops mucrosquamatus,VN,2021/Protobothrops_mucrosquamatus/168174027.jpeg,1330,train,78,1
100744674,False,Protobothrops mucrosquamatus,VN,2021/Protobothrops_mucrosquamatus/168174053.jpeg,1330,train,78,1
100867471,False,Pareas carinatus,ID,2021/Pareas_carinatus/168394467.jpeg,1245,train,74,0
101168259,False,Pareas carinatus,ID,2021/Pareas_carinatus/168918957.jpeg,1245,train,74,0
101168259,False,Pareas carinatus,ID,2021/Pareas_carinatus/168918973.jpeg,1245,train,74,0
101168259,False,Pareas carinatus,ID,2021/Pareas_carinatus/168918988.jpeg,1245,train,74,0
101168259,False,Pareas carinatus,ID,2021/Pareas_carinatus/168919004.jpeg,1245,train,74,0
101168467,False,Trimeresurus albolabris,ID,2021/Trimeresurus_albolabris/168919502.jpeg,1662,train,96,1
101168467,False,Trimeresurus albolabris,ID,2021/Trimeresurus_albolabris/168919522.jpeg,1662,train,96,1
101168467,False,Trimeresurus albolabris,ID,2021/Trimeresurus_albolabris/168919544.jpeg,1662,train,96,1
101234425,False,Cerberus schneiderii,unknown,2021/Cerberus_schneiderii/169038845.jpeg,306,train,21,0
101312301,False,Emydocephalus annulatus,NC,2021/Emydocephalus_annulatus/169187979.jpeg,633,train,34,0
101312301,False,Emydocephalus annulatus,NC,2021/Emydocephalus_annulatus/169188004.jpeg,633,train,34,0
101312301,False,Emydocephalus annulatus,NC,2021/Emydocephalus_annulatus/169188013.jpeg,633,train,34,0
101312301,False,Emydocephalus annulatus,NC,2021/Emydocephalus_annulatus/169188019.jpeg,633,train,34,0
101312301,False,Emydocephalus annulatus,NC,2021/Emydocephalus_annulatus/169188026.jpeg,633,train,34,0
101312301,False,Emydocephalus annulatus,NC,2021/Emydocephalus_annulatus/169188033.jpeg,633,train,34,0
101312301,False,Emydocephalus annulatus,NC,2021/Emydocephalus_annulatus/169188035.jpeg,633,train,34,0
101391242,False,Ovophis makazayazaya,unknown,2021/Ovophis_makazayazaya/169324814.jpeg,1201,train,70,0
101467404,False,Cerberus schneiderii,ID,2021/Cerberus_schneiderii/169466555.jpeg,306,train,21,0
101503501,False,Cerberus schneiderii,ID,2021/Cerberus_schneiderii/170213820.jpeg,306,train,21,0
101503501,False,Cerberus schneiderii,ID,2021/Cerberus_schneiderii/169528805.jpeg,306,train,21,0
102534744,False,Dendrelaphis pictus,ID,2021/Dendrelaphis_pictus/171424287.jpeg,499,train,29,0
102534744,False,Dendrelaphis pictus,ID,2021/Dendrelaphis_pictus/171424514.jpeg,499,train,29,0
102696504,False,Oligodon cinereus,HK,2021/Oligodon_cinereus/171728438.jpeg,1168,train,62,0
102696504,False,Oligodon cinereus,HK,2021/Oligodon_cinereus/171728454.jpeg,1168,train,62,0
104805554,False,Hydrophis platurus,AU,2021/Hydrophis_platurus/175697233.jpg,822,train,46,0
104805554,False,Hydrophis platurus,AU,2021/Hydrophis_platurus/175697245.jpg,822,train,46,0
104805554,False,Hydrophis platurus,AU,2021/Hydrophis_platurus/175697250.jpg,822,train,46,0
