observation_id,endemic,binomial_name,code,image_path,class_id,subset
89808261,False,Masticophis taeniatus,US,2021/Masticophis_taeniatus/148345778.jpeg,1018,train
89817865,False,Leptophis depressirostris,CO,2021/Leptophis_depressirostris/148360484.jpg,915,train
89817865,False,Leptophis depressirostris,CO,2021/Leptophis_depressirostris/148362077.jpg,915,train
89817869,False,Chironius grandisquamis,CO,2021/Chironius_grandisquamis/148360912.jpg,333,train
89817869,False,Chironius grandisquamis,CO,2021/Chironius_grandisquamis/148362360.jpg,333,train
89817870,False,Bothrops asper,CO,2021/Bothrops_asper/148361323.jpg,223,train
89817872,False,Imantodes cenchoa,CO,2021/Imantodes_cenchoa/148361426.jpg,842,train
89836512,False,Lampropeltis californiae,unknown,2021/Lampropeltis_californiae/148394321.jpg,862,train
89838136,False,Dipsas brevifacies,MX,2021/Dipsas_brevifacies/148398116.jpg,538,train
89838136,False,Dipsas brevifacies,MX,2021/Dipsas_brevifacies/148398158.jpg,538,train
89896728,False,Dendrelaphis tristis,IN,2021/Dendrelaphis_tristis/148501354.jpeg,506,train
90019646,False,Suta flagellum,AU,2021/Suta_flagellum/148720717.jpeg,1559,train
90022691,False,Acanthophis praelongus,AU,2021/Acanthophis_praelongus/148725740.jpg,3,train
90022691,False,Acanthophis praelongus,AU,2021/Acanthophis_praelongus/148725771.jpg,3,train
90047551,False,Vipera ammodytes,RS,2021/Vipera_ammodytes/148768689.jpg,1734,train
90093600,False,Hypsiglena chlorophaea,US,2021/Hypsiglena_chlorophaea/148852442.jpeg,832,train
90094794,False,Thamnophis elegans,CA,2021/Thamnophis_elegans/148854735.jpg,1625,train
90122586,False,Myriopholis longicauda,ZW,2021/Myriopholis_longicauda/148908161.jpeg,1101,train
90193186,False,Furina ornata,AU,2021/Furina_ornata/149033436.jpg,714,train
90193186,False,Furina ornata,AU,2021/Furina_ornata/149033456.jpg,714,train
90193186,False,Furina ornata,AU,2021/Furina_ornata/149033487.jpg,714,train
90193186,False,Furina ornata,AU,2021/Furina_ornata/149033507.jpg,714,train
90201196,False,Xenodon neuwiedii,BR,2021/Xenodon_neuwiedii/149050241.jpeg,1763,train
90239333,False,Trimorphodon biscutatus,MX,2021/Trimorphodon_biscutatus/149118212.jpeg,1696,train
90239333,False,Trimorphodon biscutatus,MX,2021/Trimorphodon_biscutatus/149118229.jpeg,1696,train
90297543,False,Mastigodryas boddaerti,VE,2021/Mastigodryas_boddaerti/149218585.jpg,1020,train
90297864,False,Coniophanes imperialis,HN,2021/Coniophanes_imperialis/149220221.jpg,365,train
90297864,False,Coniophanes imperialis,HN,2021/Coniophanes_imperialis/149220245.jpg,365,train
90297864,False,Coniophanes imperialis,HN,2021/Coniophanes_imperialis/149220259.jpg,365,train
90297864,False,Coniophanes imperialis,HN,2021/Coniophanes_imperialis/149220279.jpg,365,train
90319480,False,Ptyas mucosa,IN,2021/Ptyas_mucosa/149259871.jpeg,1414,train
90424297,False,Hemirhagerrhis hildebrandtii,KE,2021/Hemirhagerrhis_hildebrandtii/149445341.jpeg,787,train
90470245,False,Dendrelaphis marenae,PH,2021/Dendrelaphis_marenae/149527912.jpeg,494,train
90480145,False,Trimeresurus yunnanensis,CN,2021/Trimeresurus_yunnanensis/149544974.jpg,1689,train
90520097,False,Scaphiodontophis annulatus,MX,2021/Scaphiodontophis_annulatus/149618817.jpeg,1495,train
90520097,False,Scaphiodontophis annulatus,MX,2021/Scaphiodontophis_annulatus/149618832.jpeg,1495,train
90520097,False,Scaphiodontophis annulatus,MX,2021/Scaphiodontophis_annulatus/149618843.jpeg,1495,train
90520097,False,Scaphiodontophis annulatus,MX,2021/Scaphiodontophis_annulatus/149618859.jpeg,1495,train
90571137,False,Psammophis subtaeniatus,ZA,2021/Psammophis_subtaeniatus/149701438.jpg,1353,train
90571137,False,Psammophis subtaeniatus,ZA,2021/Psammophis_subtaeniatus/149701441.jpg,1353,train
90571137,False,Psammophis subtaeniatus,ZA,2021/Psammophis_subtaeniatus/149701493.jpg,1353,train
90571137,False,Psammophis subtaeniatus,ZA,2021/Psammophis_subtaeniatus/149701505.jpg,1353,train
90571137,False,Psammophis subtaeniatus,ZA,2021/Psammophis_subtaeniatus/149701541.jpg,1353,train
90699806,False,Leptodeira frenata,MX,2021/Leptodeira_frenata/149924420.jpeg,899,train
90737306,False,Sibynophis chinensis,KR,2021/Sibynophis_chinensis/149992914.jpeg,1506,train
90744352,True,Conopsis nasus,MX,2021/Conopsis_nasus/150004152.jpeg,377,train
90744352,True,Conopsis nasus,MX,2021/Conopsis_nasus/150004127.jpeg,377,train
90744352,True,Conopsis nasus,MX,2021/Conopsis_nasus/150004170.jpeg,377,train
90872615,False,Natrix tessellata,KZ,2021/Natrix_tessellata/150224402.jpeg,1138,train
90872615,False,Natrix tessellata,KZ,2021/Natrix_tessellata/150231895.jpeg,1138,train
90874787,False,Dendrelaphis caudolineatus,ID,2021/Dendrelaphis_caudolineatus/150235216.jpeg,483,train
90874895,False,Cerberus schneiderii,ID,2021/Cerberus_schneiderii/150235359.jpeg,306,train
90904781,True,Coniophanes meridanus,MX,2021/Coniophanes_meridanus/150288117.jpeg,367,train
90904781,True,Coniophanes meridanus,MX,2021/Coniophanes_meridanus/150288142.jpeg,367,train
91226776,False,Dendrelaphis wickrorum,LK,2021/Dendrelaphis_wickrorum/150865539.jpeg,509,train
91226776,False,Dendrelaphis wickrorum,LK,2021/Dendrelaphis_wickrorum/150865565.jpeg,509,train
91226776,False,Dendrelaphis wickrorum,LK,2021/Dendrelaphis_wickrorum/151545484.jpeg,509,train
91349340,False,Storeria occipitomaculata,CA,2021/Storeria_occipitomaculata/151077361.jpg,1553,train
91349340,False,Storeria occipitomaculata,CA,2021/Storeria_occipitomaculata/151077384.jpg,1553,train
91428259,False,Crotalus mitchellii,MX,2021/Crotalus_mitchellii/151229841.jpeg,419,train
91550033,True,Salvadora bairdi,MX,2021/Salvadora_bairdi/151448587.jpeg,1484,train
91550033,True,Salvadora bairdi,MX,2021/Salvadora_bairdi/151448624.jpeg,1484,train
91782171,True,Charina umbratica,unknown,2021/Charina_umbratica/151870903.jpeg,312,train
91814202,True,Crotalus triseriatus,MX,2021/Crotalus_triseriatus/151932585.jpg,439,train
91930082,False,Opheodrys vernalis,unknown,2021/Opheodrys_vernalis/152138568.jpg,1189,train
91993819,False,Vipera nikolskii,RU,2021/Vipera_nikolskii/152242120.jpg,1745,train
91993819,False,Vipera nikolskii,RU,2021/Vipera_nikolskii/152246733.jpg,1745,train
91993819,False,Vipera nikolskii,RU,2021/Vipera_nikolskii/152246842.jpg,1745,train
91993819,False,Vipera nikolskii,RU,2021/Vipera_nikolskii/152246918.jpg,1745,train
91993819,False,Vipera nikolskii,RU,2021/Vipera_nikolskii/152247249.jpg,1745,train
92001070,True,Oreocryptophis porphyraceus,TW,2021/Oreocryptophis_porphyraceus/154935699.jpg,1198,train
92019360,True,Crotalus pyrrhus,unknown,2021/Crotalus_pyrrhus/152292820.jpeg,427,train
92118548,False,Natrix tessellata,AT,2021/Natrix_tessellata/152472095.jpeg,1138,train
92166376,False,Coronella girondica,PT,2021/Coronella_girondica/152559657.jpg,388,train
92505307,False,Bothriechis bicolor,unknown,2021/Bothriechis_bicolor/153176443.jpg,205,train
92506864,False,Spilotes pullatus,unknown,2021/Spilotes_pullatus/153179192.jpg,1545,train
92506864,False,Spilotes pullatus,unknown,2021/Spilotes_pullatus/153179212.jpg,1545,train
92506864,False,Spilotes pullatus,unknown,2021/Spilotes_pullatus/153179249.jpg,1545,train
92556163,False,Coronella austriaca,BG,2021/Coronella_austriaca/153270217.jpeg,387,train
92640797,False,Elaphe schrenckii,RU,2021/Elaphe_schrenckii/153422322.jpeg,621,train
92756398,False,Natrix natrix,HU,2021/Natrix_natrix/153633183.jpeg,1137,train
93032668,True,Ahaetulla farnsworthi,IN,2021/Ahaetulla_farnsworthi/154128078.jpeg,38,train
93436470,False,Trimeresurus albolabris,TH,2021/Trimeresurus_albolabris/154863580.jpg,1662,train
93436470,False,Trimeresurus albolabris,TH,2021/Trimeresurus_albolabris/154863575.jpg,1662,train
93584259,False,Trimeresurus salazar,IN,2021/Trimeresurus_salazar/155128617.jpeg,1682,train
94390217,True,Crotalus atrox,unknown,2021/Crotalus_atrox/156572212.jpg,405,train
94743128,True,Pituophis deppei,MX,2021/Pituophis_deppei/157201341.jpeg,1293,train
94743128,True,Pituophis deppei,MX,2021/Pituophis_deppei/157201365.jpeg,1293,train
95037423,False,Leptodeira splendida,MX,2021/Leptodeira_splendida/157727010.jpg,908,train
95037423,False,Leptodeira splendida,MX,2021/Leptodeira_splendida/157727042.jpg,908,train
95415647,False,Natrix tessellata,MK,2021/Natrix_tessellata/158400387.jpeg,1138,train
95415647,False,Natrix tessellata,MK,2021/Natrix_tessellata/158405445.jpeg,1138,train
95415647,False,Natrix tessellata,MK,2021/Natrix_tessellata/158405454.jpeg,1138,train
95415647,False,Natrix tessellata,MK,2021/Natrix_tessellata/158405474.jpeg,1138,train
95415647,False,Natrix tessellata,MK,2021/Natrix_tessellata/158405497.jpeg,1138,train
95825639,False,Trimeresurus albolabris,VN,2021/Trimeresurus_albolabris/164513345.jpg,1662,train
95996671,True,Rhabdophis tigrinus,TW,2021/Rhabdophis_tigrinus/159421126.jpg,1452,train
96199147,False,Dendrelaphis kopsteini,MY,2021/Dendrelaphis_kopsteini/159787897.jpeg,493,train
97425149,False,Elaphe dione,RU,2021/Elaphe_dione/162023919.jpg,615,train
97425149,False,Elaphe dione,RU,2021/Elaphe_dione/162023968.jpg,615,train
97425149,False,Elaphe dione,RU,2021/Elaphe_dione/162023993.jpg,615,train
97429259,False,Enhydris subtaeniata,TH,2021/Enhydris_subtaeniata/162034171.jpeg,636,train
97429259,False,Enhydris subtaeniata,TH,2021/Enhydris_subtaeniata/162040981.jpeg,636,train
97545104,False,Elaphe dione,RU,2021/Elaphe_dione/162237558.jpg,615,train
99767674,False,Zamenis longissimus,GR,2021/Zamenis_longissimus/166387178.jpg,1780,train
99767674,False,Zamenis longissimus,GR,2021/Zamenis_longissimus/166387181.jpg,1780,train
99767674,False,Zamenis longissimus,GR,2021/Zamenis_longissimus/166387185.jpg,1780,train
100009977,False,Thelotornis mossambicanus,TZ,2021/Thelotornis_mossambicanus/166852734.jpg,1652,train
100009977,False,Thelotornis mossambicanus,TZ,2021/Thelotornis_mossambicanus/166853382.jpg,1652,train
100009977,False,Thelotornis mossambicanus,TZ,2021/Thelotornis_mossambicanus/166853392.jpg,1652,train
100055746,False,Scaphiophis albopunctatus,UG,2021/Scaphiophis_albopunctatus/166939116.jpg,1496,train
100105897,False,Crotalus willardi,MX,2021/Crotalus_willardi/167031847.jpg,443,train
100105897,False,Crotalus willardi,MX,2021/Crotalus_willardi/167031864.jpg,443,train
101358404,False,Natrix tessellata,RS,2021/Natrix_tessellata/169262399.jpeg,1138,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116470.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116478.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116490.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116498.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116510.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116533.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116543.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116554.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116569.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116581.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116590.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116599.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116607.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116615.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116629.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116638.jpeg,1642,train
101836215,True,Thamnophis scaliger,MX,2021/Thamnophis_scaliger/170116654.jpeg,1642,train
101870699,False,Trimeresurus gumprechti,CN,2021/Trimeresurus_gumprechti/170182916.jpeg,1668,train
101870699,False,Trimeresurus gumprechti,CN,2021/Trimeresurus_gumprechti/170186382.jpeg,1668,train
101870699,False,Trimeresurus gumprechti,CN,2021/Trimeresurus_gumprechti/170186389.jpeg,1668,train
102520931,False,Spilotes pullatus,TT,2021/Spilotes_pullatus/171397942.jpg,1545,train
102570932,False,Rhadinaea decorata,MX,2021/Rhadinaea_decorata/171490949.jpeg,1457,train
102570932,False,Rhadinaea decorata,MX,2021/Rhadinaea_decorata/171490956.jpeg,1457,train
103349896,True,Pituophis melanoleucus,unknown,2021/Pituophis_melanoleucus/172947825.jpg,1295,train
103350057,False,Lampropeltis triangulum,unknown,2021/Lampropeltis_triangulum/172948174.jpg,881,train
103350057,False,Lampropeltis triangulum,unknown,2021/Lampropeltis_triangulum/172948191.jpg,881,train
103503136,False,Crotalus molossus,unknown,2021/Crotalus_molossus/173242897.jpeg,420,train
103932163,False,Hypsiscopus plumbea,HK,2021/Hypsiscopus_plumbea/174074245.jpg,841,train
104090027,False,Coelognathus radiatus,HK,2021/Coelognathus_radiatus/174367867.jpg,356,train
104090027,False,Coelognathus radiatus,HK,2021/Coelognathus_radiatus/174367872.jpg,356,train
104090027,False,Coelognathus radiatus,HK,2021/Coelognathus_radiatus/174367881.jpg,356,train
104090027,False,Coelognathus radiatus,HK,2021/Coelognathus_radiatus/174367891.jpg,356,train
105117655,False,Epicrates crassus,BR,2021/Epicrates_crassus/176297767.jpeg,642,train
105186254,False,Bothrops alternatus,PY,2021/Bothrops_alternatus/176429737.jpeg,221,train
105186254,False,Bothrops alternatus,PY,2021/Bothrops_alternatus/176429708.jpeg,221,train
105186254,False,Bothrops alternatus,PY,2021/Bothrops_alternatus/176429674.jpeg,221,train
105407938,False,Imantodes cenchoa,MX,2021/Imantodes_cenchoa/176853523.jpg,842,train
105407938,False,Imantodes cenchoa,MX,2021/Imantodes_cenchoa/176853501.jpg,842,train
105407938,False,Imantodes cenchoa,MX,2021/Imantodes_cenchoa/176853538.jpg,842,train
106433020,False,Dolichophis jugularis,TR,2021/Dolichophis_jugularis/178790628.jpg,564,train
106536166,False,Python bivittatus,HK,2021/Python_bivittatus/178984014.jpg,1418,train
106536168,False,Python bivittatus,HK,2021/Python_bivittatus/178984023.jpg,1418,train
106536177,False,Python bivittatus,HK,2021/Python_bivittatus/178984097.jpg,1418,train
109950005,False,Philothamnus natalensis,ZA,2021/Philothamnus_natalensis/185401270.jpeg,1277,train
117064861,False,Thamnophis cyrtopsis,MX,2021/Thamnophis_cyrtopsis/197660278.jpeg,1624,train
117064861,False,Thamnophis cyrtopsis,MX,2021/Thamnophis_cyrtopsis/197660306.jpeg,1624,train
117252419,False,Naja nigricollis,KE,2021/Naja_nigricollis/197999655.jpeg,1118,train
120542021,False,Protobothrops mucrosquamatus,CN,2021/Protobothrops_mucrosquamatus/203889972.jpeg,1330,train
120965165,False,Boiga kraepelini,CN,2021/Boiga_kraepelini/204650663.jpeg,191,train
120965165,False,Boiga kraepelini,CN,2021/Boiga_kraepelini/204650692.jpeg,191,train
120965165,False,Boiga kraepelini,CN,2021/Boiga_kraepelini/204650713.jpeg,191,train
122676098,False,Crotalus tzabcan,MX,2021/Crotalus_tzabcan/207729095.jpg,440,train
123939019,True,Vipera berus,IT,2021/Vipera_berus/210020185.jpg,1736,train
127999623,False,Dipsadoboa aulica,ZA,2021/Dipsadoboa_aulica/217373249.jpg,531,train
128674477,True,Vipera berus,NO,2021/Vipera_berus/218584640.jpg,1736,train
128674477,True,Vipera berus,NO,2021/Vipera_berus/218584872.jpg,1736,train
129926361,False,Deinagkistrodon acutus,TW,2021/Deinagkistrodon_acutus/220865261.jpg,470,train
129926363,True,Pareas formosensis,TW,2021/Pareas_formosensis/220865448.jpg,1247,train
129926363,True,Pareas formosensis,TW,2021/Pareas_formosensis/220865468.jpg,1247,train
129926363,True,Pareas formosensis,TW,2021/Pareas_formosensis/220865490.jpg,1247,train
129926363,True,Pareas formosensis,TW,2021/Pareas_formosensis/220865548.jpg,1247,train
129926363,True,Pareas formosensis,TW,2021/Pareas_formosensis/220865583.jpg,1247,train
129926363,True,Pareas formosensis,TW,2021/Pareas_formosensis/220865625.jpg,1247,train
130274446,False,Pseudagkistrodon rudis,TW,2021/Pseudagkistrodon_rudis/221513742.jpg,1361,train
130274446,False,Pseudagkistrodon rudis,TW,2021/Pseudagkistrodon_rudis/221513689.jpg,1361,train
130274446,False,Pseudagkistrodon rudis,TW,2021/Pseudagkistrodon_rudis/221513781.jpg,1361,train
130274446,False,Pseudagkistrodon rudis,TW,2021/Pseudagkistrodon_rudis/221513817.jpg,1361,train
130274446,False,Pseudagkistrodon rudis,TW,2021/Pseudagkistrodon_rudis/221513921.jpg,1361,train
130274446,False,Pseudagkistrodon rudis,TW,2021/Pseudagkistrodon_rudis/221514023.jpg,1361,train
130274446,False,Pseudagkistrodon rudis,TW,2021/Pseudagkistrodon_rudis/221514056.jpg,1361,train
130274446,False,Pseudagkistrodon rudis,TW,2021/Pseudagkistrodon_rudis/221514127.jpg,1361,train
130274446,False,Pseudagkistrodon rudis,TW,2021/Pseudagkistrodon_rudis/221514149.jpg,1361,train
130274446,False,Pseudagkistrodon rudis,TW,2021/Pseudagkistrodon_rudis/221514212.jpg,1361,train
130274446,False,Pseudagkistrodon rudis,TW,2021/Pseudagkistrodon_rudis/221514295.jpg,1361,train
130274446,False,Pseudagkistrodon rudis,TW,2021/Pseudagkistrodon_rudis/221514375.jpg,1361,train
130274446,False,Pseudagkistrodon rudis,TW,2021/Pseudagkistrodon_rudis/221514433.jpg,1361,train
130274446,False,Pseudagkistrodon rudis,TW,2021/Pseudagkistrodon_rudis/221514454.jpg,1361,train
130736873,True,Manolepis putnami,MX,2021/Manolepis_putnami/222382129.jpeg,1009,train
131854869,False,Fowlea flavipunctata,TH,2021/Fowlea_flavipunctata/224452100.jpeg,707,train
132141510,False,Python bivittatus,HK,2021/Python_bivittatus/224971106.jpeg,1418,train
132372112,False,Lycodon flavozonatus,CN,2021/Lycodon_flavozonatus/225414350.jpeg,956,train
132372112,False,Lycodon flavozonatus,CN,2021/Lycodon_flavozonatus/225414392.jpeg,956,train
132372112,False,Lycodon flavozonatus,CN,2021/Lycodon_flavozonatus/225414405.jpeg,956,train
132372112,False,Lycodon flavozonatus,CN,2021/Lycodon_flavozonatus/225414424.jpeg,956,train
132372112,False,Lycodon flavozonatus,CN,2021/Lycodon_flavozonatus/225414441.jpeg,956,train
132372112,False,Lycodon flavozonatus,CN,2021/Lycodon_flavozonatus/225414456.jpeg,956,train
132372112,False,Lycodon flavozonatus,CN,2021/Lycodon_flavozonatus/225414465.jpeg,956,train
132372112,False,Lycodon flavozonatus,CN,2021/Lycodon_flavozonatus/225414480.jpeg,956,train
132372112,False,Lycodon flavozonatus,CN,2021/Lycodon_flavozonatus/225414490.jpeg,956,train
132372112,False,Lycodon flavozonatus,CN,2021/Lycodon_flavozonatus/225414506.jpeg,956,train
132372112,False,Lycodon flavozonatus,CN,2021/Lycodon_flavozonatus/225414528.jpeg,956,train
132372112,False,Lycodon flavozonatus,CN,2021/Lycodon_flavozonatus/225414548.jpeg,956,train
132372322,False,Sinomicrurus annularis,CN,2021/Sinomicrurus_annularis/225414823.jpeg,1518,train
132372322,False,Sinomicrurus annularis,CN,2021/Sinomicrurus_annularis/225414861.jpeg,1518,train
132372322,False,Sinomicrurus annularis,CN,2021/Sinomicrurus_annularis/225414874.jpeg,1518,train
132372322,False,Sinomicrurus annularis,CN,2021/Sinomicrurus_annularis/225414890.jpeg,1518,train
132372322,False,Sinomicrurus annularis,CN,2021/Sinomicrurus_annularis/225414905.jpeg,1518,train
132372322,False,Sinomicrurus annularis,CN,2021/Sinomicrurus_annularis/225414917.jpeg,1518,train
132372322,False,Sinomicrurus annularis,CN,2021/Sinomicrurus_annularis/225414935.jpeg,1518,train
132372322,False,Sinomicrurus annularis,CN,2021/Sinomicrurus_annularis/225414946.jpeg,1518,train
132372322,False,Sinomicrurus annularis,CN,2021/Sinomicrurus_annularis/225414959.jpeg,1518,train
132372322,False,Sinomicrurus annularis,CN,2021/Sinomicrurus_annularis/225414973.jpeg,1518,train
132372322,False,Sinomicrurus annularis,CN,2021/Sinomicrurus_annularis/225414988.jpeg,1518,train
132372322,False,Sinomicrurus annularis,CN,2021/Sinomicrurus_annularis/225414997.jpeg,1518,train
132372393,False,Trimeresurus stejnegeri,CN,2021/Trimeresurus_stejnegeri/225415056.jpeg,1685,train
132372393,False,Trimeresurus stejnegeri,CN,2021/Trimeresurus_stejnegeri/225415085.jpeg,1685,train
132372393,False,Trimeresurus stejnegeri,CN,2021/Trimeresurus_stejnegeri/225415101.jpeg,1685,train
132372393,False,Trimeresurus stejnegeri,CN,2021/Trimeresurus_stejnegeri/225415115.jpeg,1685,train
132372393,False,Trimeresurus stejnegeri,CN,2021/Trimeresurus_stejnegeri/225415128.jpeg,1685,train
132372393,False,Trimeresurus stejnegeri,CN,2021/Trimeresurus_stejnegeri/225415138.jpeg,1685,train
132372393,False,Trimeresurus stejnegeri,CN,2021/Trimeresurus_stejnegeri/225415151.jpeg,1685,train
132372393,False,Trimeresurus stejnegeri,CN,2021/Trimeresurus_stejnegeri/225415159.jpeg,1685,train
132372393,False,Trimeresurus stejnegeri,CN,2021/Trimeresurus_stejnegeri/225415165.jpeg,1685,train
132372393,False,Trimeresurus stejnegeri,CN,2021/Trimeresurus_stejnegeri/225415173.jpeg,1685,train
132373886,False,Pareas stanleyi,CN,2021/Pareas_stanleyi/225417770.jpeg,1255,train
132373886,False,Pareas stanleyi,CN,2021/Pareas_stanleyi/225417726.jpeg,1255,train
132373886,False,Pareas stanleyi,CN,2021/Pareas_stanleyi/225417739.jpeg,1255,train
132373886,False,Pareas stanleyi,CN,2021/Pareas_stanleyi/225417753.jpeg,1255,train
132373886,False,Pareas stanleyi,CN,2021/Pareas_stanleyi/225417783.jpeg,1255,train
132373886,False,Pareas stanleyi,CN,2021/Pareas_stanleyi/225417796.jpeg,1255,train
132373886,False,Pareas stanleyi,CN,2021/Pareas_stanleyi/225417810.jpeg,1255,train
132373886,False,Pareas stanleyi,CN,2021/Pareas_stanleyi/225417839.jpeg,1255,train
132373886,False,Pareas stanleyi,CN,2021/Pareas_stanleyi/225417867.jpeg,1255,train
132373886,False,Pareas stanleyi,CN,2021/Pareas_stanleyi/225417882.jpeg,1255,train
132374188,False,Protobothrops mucrosquamatus,CN,2021/Protobothrops_mucrosquamatus/225418360.jpeg,1330,train
132374188,False,Protobothrops mucrosquamatus,CN,2021/Protobothrops_mucrosquamatus/225418393.jpeg,1330,train
132374188,False,Protobothrops mucrosquamatus,CN,2021/Protobothrops_mucrosquamatus/225418400.jpeg,1330,train
132374188,False,Protobothrops mucrosquamatus,CN,2021/Protobothrops_mucrosquamatus/225418413.jpeg,1330,train
132374188,False,Protobothrops mucrosquamatus,CN,2021/Protobothrops_mucrosquamatus/225418434.jpeg,1330,train
132374188,False,Protobothrops mucrosquamatus,CN,2021/Protobothrops_mucrosquamatus/225418453.jpeg,1330,train
132374188,False,Protobothrops mucrosquamatus,CN,2021/Protobothrops_mucrosquamatus/225418467.jpeg,1330,train
132374188,False,Protobothrops mucrosquamatus,CN,2021/Protobothrops_mucrosquamatus/225418483.jpeg,1330,train
133586785,False,Coronella austriaca,SI,2021/Coronella_austriaca/227567020.jpg,387,train
133947383,True,Vipera berus,RO,2021/Vipera_berus/228234618.jpg,1736,train
137989180,False,Crotalus willardi,US,2021/Crotalus_willardi/235764210.jpeg,443,train
139721957,False,Calliophis nigrescens,IN,2021/Calliophis_nigrescens/239035313.jpeg,283,train
140148843,False,Ophiophagus hannah,MM,2021/Ophiophagus_hannah/239855252.jpeg,1190,train
143360665,False,Chrysopelea paradisi,ID,2021/Chrysopelea_paradisi/245851776.jpg,346,train
145325780,False,Deinagkistrodon acutus,CN,2021/Deinagkistrodon_acutus/249622256.jpg,470,train
89417730,False,Oligodon formosanus,CN,2021/Oligodon_formosanus/147656641.jpeg,1173,train
89429267,False,Thamnophis proximus,MX,2021/Thamnophis_proximus/147679119.jpeg,1635,train
89429267,False,Thamnophis proximus,MX,2021/Thamnophis_proximus/147679147.jpeg,1635,train
89429267,False,Thamnophis proximus,MX,2021/Thamnophis_proximus/147679166.jpeg,1635,train
89431441,False,Boa imperator,NI,2021/Boa_imperator/147682907.jpeg,167,train
89431441,False,Boa imperator,NI,2021/Boa_imperator/147682944.jpeg,167,train
89431441,False,Boa imperator,NI,2021/Boa_imperator/147683007.jpeg,167,train
89444357,False,Natrix tessellata,RU,2021/Natrix_tessellata/147708651.jpg,1138,train
89444659,False,Hydrophis platurus,AU,2021/Hydrophis_platurus/147720701.jpg,822,train
89445026,False,Cacophis harriettae,AU,2021/Cacophis_harriettae/147712351.jpg,264,train
89445554,False,Python bivittatus,CN,2021/Python_bivittatus/147710883.jpg,1418,train
89451633,False,Dendrophidion percarinatum,CR,2021/Dendrophidion_percarinatum/147721374.jpg,521,train
89478496,False,Sistrurus catenatus,CA,2021/Sistrurus_catenatus/147768100.jpg,1528,train
89479904,False,Crotalus ornatus,US,2021/Crotalus_ornatus/147770558.jpg,423,train
89483620,True,Typhlops jamaicensis,JM,2021/Typhlops_jamaicensis/147776676.jpeg,1720,train
89483795,True,Typhlops jamaicensis,JM,2021/Typhlops_jamaicensis/147777081.jpeg,1720,train
89485945,False,Bungarus fasciatus,CN,2021/Bungarus_fasciatus/147780787.jpg,259,train
89485945,False,Bungarus fasciatus,CN,2021/Bungarus_fasciatus/147781166.jpg,259,train
89485945,False,Bungarus fasciatus,CN,2021/Bungarus_fasciatus/147781170.jpg,259,train
89485945,False,Bungarus fasciatus,CN,2021/Bungarus_fasciatus/147781171.jpg,259,train
89485945,False,Bungarus fasciatus,CN,2021/Bungarus_fasciatus/147781174.jpg,259,train
89486935,False,Boa imperator,CO,2021/Boa_imperator/147782583.jpg,167,train
89510816,True,Vipera berus,GB,2021/Vipera_berus/148016394.jpg,1736,train
89525771,False,Opheodrys vernalis,US,2021/Opheodrys_vernalis/147869419.jpg,1189,train
89536274,False,Natrix natrix,AX,2021/Natrix_natrix/147868444.jpeg,1137,train
89542342,False,Crotalus molossus,MX,2021/Crotalus_molossus/147878554.jpeg,420,train
89542342,False,Crotalus molossus,MX,2021/Crotalus_molossus/148080760.jpeg,420,train
89542342,False,Crotalus molossus,MX,2021/Crotalus_molossus/147878609.jpeg,420,train
89544164,True,Pituophis deppei,MX,2021/Pituophis_deppei/147883627.jpeg,1293,train
89555856,False,Geophis sartorii,MX,2021/Geophis_sartorii/147903076.jpeg,732,train
89557950,False,Coronella girondica,PT,2021/Coronella_girondica/147906553.jpeg,388,train
89557950,False,Coronella girondica,PT,2021/Coronella_girondica/147906606.jpeg,388,train
89557950,False,Coronella girondica,PT,2021/Coronella_girondica/147906665.jpeg,388,train
89557950,False,Coronella girondica,PT,2021/Coronella_girondica/147906727.jpeg,388,train
89557950,False,Coronella girondica,PT,2021/Coronella_girondica/147906812.jpeg,388,train
