observation_id,captive,endemic,binomial_name,code,image_path,class_id,subset
69926426,False,False,Enulius flavitorques,CO,2021/Enulius_flavitorques/113580342.jpg,638,val
69932108,False,False,Atretium schistosum,IN,2021/Atretium_schistosum/113590519.jpeg,149,val
69932108,False,False,Atretium schistosum,IN,2021/Atretium_schistosum/113590539.jpeg,149,val
69980028,False,True,Vipera berus,NL,2021/Vipera_berus/113677538.jpeg,1736,val
70079560,False,False,Laticauda colubrina,TH,2021/Laticauda_colubrina/113859918.jpg,887,val
70079560,False,False,Laticauda colubrina,TH,2021/Laticauda_colubrina/113859923.jpg,887,val
70079560,False,False,Laticauda colubrina,TH,2021/Laticauda_colubrina/113859927.jpg,887,val
70086570,False,False,Tachymenis peruviana,BO,2021/Tachymenis_peruviana/113934944.jpg,1573,val
70110126,False,True,Drysdalia rhodogaster,AU,2021/Drysdalia_rhodogaster/113913843.jpeg,586,val
70110126,False,True,Drysdalia rhodogaster,AU,2021/Drysdalia_rhodogaster/113914121.jpeg,586,val
70509462,False,False,Trimeresurus purpureomaculatus,MY,2021/Trimeresurus_purpureomaculatus/114641862.jpeg,1679,val
70509462,False,False,Trimeresurus purpureomaculatus,MY,2021/Trimeresurus_purpureomaculatus/114641875.jpeg,1679,val
70548716,False,False,Xenochrophis vittatus,MY,2021/Xenochrophis_vittatus/114712869.jpeg,1757,val
70548716,False,False,Xenochrophis vittatus,MY,2021/Xenochrophis_vittatus/114712874.jpeg,1757,val
70548716,False,False,Xenochrophis vittatus,MY,2021/Xenochrophis_vittatus/114712878.jpeg,1757,val
70548716,False,False,Xenochrophis vittatus,MY,2021/Xenochrophis_vittatus/114712882.jpeg,1757,val
70786919,False,False,Lampropeltis californiae,unknown,2021/Lampropeltis_californiae/115136268.jpeg,862,val
70786919,False,False,Lampropeltis californiae,unknown,2021/Lampropeltis_californiae/115136249.jpeg,862,val
73759333,False,False,Tantilla supracincta,CO,2021/Tantilla_supracincta/120463890.jpeg,1601,val
78815326,False,False,Demansia papuensis,AU,2021/Demansia_papuensis/129027213.jpeg,473,val
78815326,False,False,Demansia papuensis,AU,2021/Demansia_papuensis/129027226.jpeg,473,val
78815326,False,False,Demansia papuensis,AU,2021/Demansia_papuensis/129027235.jpeg,473,val
70193239,False,False,Philothamnus punctatus,KE,2021/Philothamnus_punctatus/114058413.jpeg,1279,val
70193239,False,False,Philothamnus punctatus,KE,2021/Philothamnus_punctatus/114059235.jpeg,1279,val
70290050,False,False,Mastigodryas pulchriceps,EC,2021/Mastigodryas_pulchriceps/114236938.jpeg,1027,val
70315566,False,False,Calabaria reinhardtii,GA,2021/Calabaria_reinhardtii/114284010.jpeg,267,val
70315566,False,False,Calabaria reinhardtii,GA,2021/Calabaria_reinhardtii/114284019.jpeg,267,val
70315566,False,False,Calabaria reinhardtii,GA,2021/Calabaria_reinhardtii/114284048.jpeg,267,val
70331092,False,False,Geophis sartorii,GT,2021/Geophis_sartorii/114312827.jpeg,732,val
70331092,False,False,Geophis sartorii,GT,2021/Geophis_sartorii/114312863.jpeg,732,val
70334486,False,False,Philothamnus occidentalis,ZA,2021/Philothamnus_occidentalis/114320205.jpg,1278,val
70334486,False,False,Philothamnus occidentalis,ZA,2021/Philothamnus_occidentalis/114320219.jpg,1278,val
70334486,False,False,Philothamnus occidentalis,ZA,2021/Philothamnus_occidentalis/114320254.jpg,1278,val
70334486,False,False,Philothamnus occidentalis,ZA,2021/Philothamnus_occidentalis/114320288.jpg,1278,val
70338883,False,False,Lycodonomorphus inornatus,ZA,2021/Lycodonomorphus_inornatus/114326374.jpg,975,val
70420965,False,False,Micrurus browni,MX,2021/Micrurus_browni/114477907.jpeg,1046,val
70451331,False,True,Thamnophis sumichrasti,MX,2021/Thamnophis_sumichrasti/114536146.jpg,1644,val
70451331,False,True,Thamnophis sumichrasti,MX,2021/Thamnophis_sumichrasti/114536112.jpg,1644,val
70451331,False,True,Thamnophis sumichrasti,MX,2021/Thamnophis_sumichrasti/114536173.jpg,1644,val
70451331,False,True,Thamnophis sumichrasti,MX,2021/Thamnophis_sumichrasti/114536199.jpg,1644,val
71290184,False,False,Hoplocephalus bitorquatus,AU,2021/Hoplocephalus_bitorquatus/116045810.jpg,804,val
71341210,False,False,Hemorrhois hippocrepis,MA,2021/Hemorrhois_hippocrepis/116138660.jpg,790,val
86668770,False,False,Bothrops muriciensis,BR,2021/Bothrops_muriciensis/142816244.jpeg,239,val
103865182,False,False,Ovophis tonkinensis,HK,2021/Ovophis_tonkinensis/173944535.jpg,1204,val
70478734,False,False,Leptodeira nigrofasciata,NI,2021/Leptodeira_nigrofasciata/114586287.jpg,901,val
70481402,False,True,Nerodia floridana,US,2021/Nerodia_floridana/114591010.jpg,1144,val
70528792,False,False,Storeria dekayi,US,2021/Storeria_dekayi/114675882.jpg,1551,val
70546853,False,False,Pseudonaja inframacula,AU,2021/Pseudonaja_inframacula/114709249.jpg,1392,val
70546853,False,False,Pseudonaja inframacula,AU,2021/Pseudonaja_inframacula/114709250.jpg,1392,val
70546853,False,False,Pseudonaja inframacula,AU,2021/Pseudonaja_inframacula/114709254.jpg,1392,val
70546853,False,False,Pseudonaja inframacula,AU,2021/Pseudonaja_inframacula/114709257.jpg,1392,val
70558782,False,False,Heterodon platirhinos,US,2021/Heterodon_platirhinos/114731284.jpeg,796,val
70558782,False,False,Heterodon platirhinos,US,2021/Heterodon_platirhinos/114731309.jpeg,796,val
70639921,False,False,Xenodon rabdocephalus,CO,2021/Xenodon_rabdocephalus/114875707.jpeg,1765,val
70655814,False,False,Lycodonomorphus rufulus,ZA,2021/Lycodonomorphus_rufulus/114904356.jpeg,977,val
70655814,False,False,Lycodonomorphus rufulus,ZA,2021/Lycodonomorphus_rufulus/114904361.jpeg,977,val
70655814,False,False,Lycodonomorphus rufulus,ZA,2021/Lycodonomorphus_rufulus/114904367.jpeg,977,val
70655814,False,False,Lycodonomorphus rufulus,ZA,2021/Lycodonomorphus_rufulus/114904373.jpeg,977,val
73020992,False,False,Trimerodytes balteatus,unknown,2021/Trimerodytes_balteatus/119159846.jpg,1692,val
70815034,False,False,Rhabdophis helleri,HK,2021/Rhabdophis_helleri/115192263.jpg,1441,val
70846030,False,True,Drysdalia rhodogaster,AU,2021/Drysdalia_rhodogaster/115248846.jpeg,586,val
70878977,False,False,Micrurus ancoralis,CO,2021/Micrurus_ancoralis/115307760.jpg,1043,val
70891423,False,False,Masticophis mentovarius,CR,2021/Masticophis_mentovarius/115330289.jpeg,1016,val
70891423,False,False,Masticophis mentovarius,CR,2021/Masticophis_mentovarius/115330317.jpeg,1016,val
70898749,False,False,Bothrops neuwiedi,BR,2021/Bothrops_neuwiedi/115343323.jpeg,240,val
71036892,False,False,Micrurus surinamensis,CO,2021/Micrurus_surinamensis/115587327.jpg,1081,val
71218437,False,False,Geophis sanniolus,MX,2021/Geophis_sanniolus/115914731.jpeg,731,val
71244996,False,False,Crotalus simus,SV,2021/Crotalus_simus/115961907.jpeg,431,val
71244996,False,False,Crotalus simus,SV,2021/Crotalus_simus/115961931.jpeg,431,val
71244996,False,False,Crotalus simus,SV,2021/Crotalus_simus/115961958.jpeg,431,val
71386039,False,False,Atractus elaps,CO,2021/Atractus_elaps/116206811.jpg,124,val
73657933,False,False,Senticolis triaspis,HN,2021/Senticolis_triaspis/120279244.jpeg,1498,val
113313428,False,False,Ptyas mucosa,TW,2021/Ptyas_mucosa/191477128.jpg,1414,val
113313428,False,False,Ptyas mucosa,TW,2021/Ptyas_mucosa/191477171.jpg,1414,val
70971227,False,False,Stenorrhina degenhardtii,PA,2021/Stenorrhina_degenhardtii/115469839.jpg,1549,val
70971227,False,False,Stenorrhina degenhardtii,PA,2021/Stenorrhina_degenhardtii/115472722.jpg,1549,val
70971227,False,False,Stenorrhina degenhardtii,PA,2021/Stenorrhina_degenhardtii/115472777.jpg,1549,val
70971227,False,False,Stenorrhina degenhardtii,PA,2021/Stenorrhina_degenhardtii/115472755.jpg,1549,val
71019054,False,False,Cryptophis boschmai,AU,2021/Cryptophis_boschmai/115557060.jpeg,447,val
71019054,False,False,Cryptophis boschmai,AU,2021/Cryptophis_boschmai/115557074.jpeg,447,val
71075740,False,False,Lampropeltis holbrooki,US,2021/Lampropeltis_holbrooki/115659132.jpeg,869,val
71075740,False,False,Lampropeltis holbrooki,US,2021/Lampropeltis_holbrooki/115659150.jpeg,869,val
71075740,False,False,Lampropeltis holbrooki,US,2021/Lampropeltis_holbrooki/115659164.jpeg,869,val
71133135,False,True,Nerodia cyclopion,US,2021/Nerodia_cyclopion/115796158.jpg,1141,val
71142798,False,False,Dendrophidion clarkii,EC,2021/Dendrophidion_clarkii/115782532.jpeg,517,val
71142798,False,False,Dendrophidion clarkii,EC,2021/Dendrophidion_clarkii/115782558.jpeg,517,val
71150070,False,False,Lampropeltis micropholis,PA,2021/Lampropeltis_micropholis/115793570.jpg,873,val
71150070,False,False,Lampropeltis micropholis,PA,2021/Lampropeltis_micropholis/115793711.jpg,873,val
71260437,False,False,Lampropeltis abnorma,NI,2021/Lampropeltis_abnorma/170248415.jpeg,859,val
71260437,False,False,Lampropeltis abnorma,NI,2021/Lampropeltis_abnorma/170248447.jpeg,859,val
71319378,False,False,Thamnophis elegans,unknown,2021/Thamnophis_elegans/116095024.jpeg,1625,val
71319378,False,False,Thamnophis elegans,unknown,2021/Thamnophis_elegans/116094991.jpeg,1625,val
71319378,False,False,Thamnophis elegans,unknown,2021/Thamnophis_elegans/116095010.jpeg,1625,val
71394499,False,True,Synophis lasallei,CO,2021/Synophis_lasallei/116232665.jpg,1569,val
71364578,False,False,Oligodon cinereus,CN,2021/Oligodon_cinereus/116180459.jpeg,1168,val
71381537,False,False,Dendrophidion bivittatus,CO,2021/Dendrophidion_bivittatus/116388219.jpg,515,val
71381537,False,False,Dendrophidion bivittatus,CO,2021/Dendrophidion_bivittatus/116388209.jpg,515,val
71453603,False,False,Micrurus altirostris,AR,2021/Micrurus_altirostris/116335684.jpg,1042,val
71467874,False,False,Oxyrhopus guibei,BR,2021/Oxyrhopus_guibei/116362319.jpg,1221,val
71497371,False,False,Salvadora lineata,US,2021/Salvadora_lineata/116416507.jpg,1490,val
71497371,False,False,Salvadora lineata,US,2021/Salvadora_lineata/116416526.jpg,1490,val
71497371,False,False,Salvadora lineata,US,2021/Salvadora_lineata/116416569.jpg,1490,val
71539518,False,False,Tropidonophis mairii,AU,2021/Tropidonophis_mairii/116490276.jpeg,1715,val
71539518,False,False,Tropidonophis mairii,AU,2021/Tropidonophis_mairii/116490280.jpeg,1715,val
71539518,False,False,Tropidonophis mairii,AU,2021/Tropidonophis_mairii/116490283.jpeg,1715,val
71539518,False,False,Tropidonophis mairii,AU,2021/Tropidonophis_mairii/116490298.jpeg,1715,val
71539518,False,False,Tropidonophis mairii,AU,2021/Tropidonophis_mairii/116490294.jpeg,1715,val
71539518,False,False,Tropidonophis mairii,AU,2021/Tropidonophis_mairii/116490299.jpeg,1715,val
71539518,False,False,Tropidonophis mairii,AU,2021/Tropidonophis_mairii/116490316.jpeg,1715,val
71539518,False,False,Tropidonophis mairii,AU,2021/Tropidonophis_mairii/116490310.jpeg,1715,val
71539518,False,False,Tropidonophis mairii,AU,2021/Tropidonophis_mairii/116490311.jpeg,1715,val
71539518,False,False,Tropidonophis mairii,AU,2021/Tropidonophis_mairii/116490327.jpeg,1715,val
71539518,False,False,Tropidonophis mairii,AU,2021/Tropidonophis_mairii/116490334.jpeg,1715,val
71539518,False,False,Tropidonophis mairii,AU,2021/Tropidonophis_mairii/116490323.jpeg,1715,val
71539518,False,False,Tropidonophis mairii,AU,2021/Tropidonophis_mairii/116490333.jpeg,1715,val
71574288,False,False,Phalotris lemniscatus,UY,2021/Phalotris_lemniscatus/116576882.jpeg,1257,val
71600962,False,False,Porthidium ophryomegas,CR,2021/Porthidium_ophryomegas/116600011.jpg,1317,val
88891159,False,False,Oxybelis rutherfordi,TT,2021/Oxybelis_rutherfordi/146725984.jpeg,1211,val
88891159,False,False,Oxybelis rutherfordi,TT,2021/Oxybelis_rutherfordi/146725995.jpeg,1211,val
88891159,False,False,Oxybelis rutherfordi,TT,2021/Oxybelis_rutherfordi/146726008.jpeg,1211,val
88891159,False,False,Oxybelis rutherfordi,TT,2021/Oxybelis_rutherfordi/146726023.jpeg,1211,val
88891159,False,False,Oxybelis rutherfordi,TT,2021/Oxybelis_rutherfordi/146726047.jpeg,1211,val
88891159,False,False,Oxybelis rutherfordi,TT,2021/Oxybelis_rutherfordi/146726057.jpeg,1211,val
88891159,False,False,Oxybelis rutherfordi,TT,2021/Oxybelis_rutherfordi/146726077.jpeg,1211,val
94866028,False,False,Masticophis schotti,unknown,2021/Masticophis_schotti/157415324.jpg,1017,val
109021396,False,False,Anilios ligatus,AU,2021/Anilios_ligatus/183669117.jpeg,72,val
133502863,False,False,Opisthotropis lateralis,HK,2021/Opisthotropis_lateralis/227374428.jpg,1196,val
139931550,False,False,Tropidolaemus wagleri,ID,2021/Tropidolaemus_wagleri/239438958.jpeg,1714,val
71795001,False,True,Farancia erytrogramma,US,2021/Farancia_erytrogramma/116946478.jpeg,699,val
71824888,False,True,Dipsas sanctijoannis,CO,2021/Dipsas_sanctijoannis/117000968.jpeg,551,val
71842972,False,False,Leptophis mexicanus,GT,2021/Leptophis_mexicanus/117033127.jpeg,917,val
71842972,False,False,Leptophis mexicanus,GT,2021/Leptophis_mexicanus/117033157.jpeg,917,val
71903120,False,True,Hypsiglena ochrorhynchus,US,2021/Hypsiglena_ochrorhynchus/117139872.jpeg,834,val
71903120,False,True,Hypsiglena ochrorhynchus,US,2021/Hypsiglena_ochrorhynchus/117139914.jpeg,834,val
72000690,False,False,Lycodonomorphus laevissimus,ZA,2021/Lycodonomorphus_laevissimus/117318270.jpeg,976,val
72000690,False,False,Lycodonomorphus laevissimus,ZA,2021/Lycodonomorphus_laevissimus/117318278.jpeg,976,val
72000690,False,False,Lycodonomorphus laevissimus,ZA,2021/Lycodonomorphus_laevissimus/117318276.jpeg,976,val
72137871,False,False,Chrysopelea taprobanica,LK,2021/Chrysopelea_taprobanica/117564835.jpeg,348,val
73168279,False,False,Indotyphlops braminus,AU,2021/Indotyphlops_braminus/119423508.jpeg,849,val
74695551,False,False,Dendrophidion percarinatum,CR,2021/Dendrophidion_percarinatum/122111663.jpg,521,val
99467683,False,False,Elapoidis fusca,ID,2021/Elapoidis_fusca/165815557.jpeg,626,val
138021688,False,False,Telescopus fallax,PS,2021/Telescopus_fallax/235826682.jpeg,1608,val
138021688,False,False,Telescopus fallax,PS,2021/Telescopus_fallax/235826651.jpeg,1608,val
138021688,False,False,Telescopus fallax,PS,2021/Telescopus_fallax/235826626.jpeg,1608,val
138021688,False,False,Telescopus fallax,PS,2021/Telescopus_fallax/235826598.jpeg,1608,val
72121378,False,False,Erythrolamprus poecilogyrus,AR,2021/Erythrolamprus_poecilogyrus/117533024.jpeg,673,val
72121378,False,False,Erythrolamprus poecilogyrus,AR,2021/Erythrolamprus_poecilogyrus/117533045.jpeg,673,val
72121378,False,False,Erythrolamprus poecilogyrus,AR,2021/Erythrolamprus_poecilogyrus/117533055.jpeg,673,val
72121378,False,False,Erythrolamprus poecilogyrus,AR,2021/Erythrolamprus_poecilogyrus/117533070.jpeg,673,val
72121378,False,False,Erythrolamprus poecilogyrus,AR,2021/Erythrolamprus_poecilogyrus/117533084.jpeg,673,val
72121378,False,False,Erythrolamprus poecilogyrus,AR,2021/Erythrolamprus_poecilogyrus/117533099.jpeg,673,val
72147389,False,False,Cylindrophis ruffus,MY,2021/Cylindrophis_ruffus/117583059.jpg,461,val
72164939,False,False,Naja nigricincta,ZA,2021/Naja_nigricincta/117613476.jpeg,1117,val
72203483,False,True,Lampropeltis getula,US,2021/Lampropeltis_getula/117680562.jpeg,867,val
72203483,False,True,Lampropeltis getula,US,2021/Lampropeltis_getula/117680580.jpeg,867,val
72203483,False,True,Lampropeltis getula,US,2021/Lampropeltis_getula/117680605.jpeg,867,val
72203593,False,False,Nerodia erythrogaster,US,2021/Nerodia_erythrogaster/117680740.jpg,1142,val
72421306,False,False,Corallus hortulana,CO,2021/Corallus_hortulana/118073461.jpeg,385,val
72432834,False,False,Hierophis viridiflavus,unknown,2021/Hierophis_viridiflavus/118095721.jpeg,799,val
72432834,False,False,Hierophis viridiflavus,unknown,2021/Hierophis_viridiflavus/118095732.jpeg,799,val
72525132,False,False,Elaphe carinata,TW,2021/Elaphe_carinata/118261200.jpeg,612,val
72537380,False,False,Psammophis leightoni,ZA,2021/Psammophis_leightoni/118282153.jpeg,1342,val
72537380,False,False,Psammophis leightoni,ZA,2021/Psammophis_leightoni/118282196.jpeg,1342,val
73094812,False,False,Thelotornis capensis,ZM,2021/Thelotornis_capensis/119291108.jpeg,1650,val
73094812,False,False,Thelotornis capensis,ZM,2021/Thelotornis_capensis/119291494.jpeg,1650,val
73094812,False,False,Thelotornis capensis,ZM,2021/Thelotornis_capensis/120404895.jpeg,1650,val
75340667,False,False,Sibon nebulatus,NI,2021/Sibon_nebulatus/123243292.jpeg,1504,val
75340667,False,False,Sibon nebulatus,NI,2021/Sibon_nebulatus/123243337.jpeg,1504,val
75340667,False,False,Sibon nebulatus,NI,2021/Sibon_nebulatus/123243397.jpeg,1504,val
82251132,False,True,Dryophiops philippina,PH,2021/Dryophiops_philippina/134979534.jpg,577,val
82251132,False,True,Dryophiops philippina,PH,2021/Dryophiops_philippina/134979823.jpg,577,val
87663522,False,False,Arizona elegans,MX,2021/Arizona_elegans/144555702.jpg,91,val
87663522,False,False,Arizona elegans,MX,2021/Arizona_elegans/144555723.jpg,91,val
88066554,False,False,Ptyas mucosa,HK,2021/Ptyas_mucosa/145262016.jpg,1414,val
88987510,False,False,Pseudoboa neuwiedii,CR,2021/Pseudoboa_neuwiedii/146896395.jpeg,1380,val
101270553,False,False,Platyceps rhodorachis,AF,2021/Platyceps_rhodorachis/169107603.jpeg,1305,val
101270553,False,False,Platyceps rhodorachis,AF,2021/Platyceps_rhodorachis/169107638.jpeg,1305,val
101270553,False,False,Platyceps rhodorachis,AF,2021/Platyceps_rhodorachis/169107619.jpeg,1305,val
101270553,False,False,Platyceps rhodorachis,AF,2021/Platyceps_rhodorachis/169114431.jpg,1305,val
101270553,False,False,Platyceps rhodorachis,AF,2021/Platyceps_rhodorachis/169114436.jpg,1305,val
101270553,False,False,Platyceps rhodorachis,AF,2021/Platyceps_rhodorachis/169114509.jpg,1305,val
101270553,False,False,Platyceps rhodorachis,AF,2021/Platyceps_rhodorachis/169114512.jpg,1305,val
72591945,False,True,Vipera berus,FI,2021/Vipera_berus/118382385.jpeg,1736,val
72591945,False,True,Vipera berus,FI,2021/Vipera_berus/118382400.jpeg,1736,val
72591945,False,True,Vipera berus,FI,2021/Vipera_berus/118382414.jpeg,1736,val
72675145,False,False,Helicops angulatus,BR,2021/Helicops_angulatus/118532572.jpg,773,val
72676203,False,False,Lygophis dilepis,BR,2021/Lygophis_dilepis/118534422.jpg,986,val
72690436,False,False,Alopecion guttatum,ZA,2021/Alopecion_guttatum/118559248.jpeg,51,val
72720547,False,False,Bothrops alternatus,AR,2021/Bothrops_alternatus/118612008.jpeg,221,val
72720547,False,False,Bothrops alternatus,AR,2021/Bothrops_alternatus/118612079.jpeg,221,val
72777106,False,False,Micrurus corallinus,PY,2021/Micrurus_corallinus/118719764.jpeg,1050,val
72777106,False,False,Micrurus corallinus,PY,2021/Micrurus_corallinus/118719786.jpeg,1050,val
72777106,False,False,Micrurus corallinus,PY,2021/Micrurus_corallinus/118719807.jpeg,1050,val
72777106,False,False,Micrurus corallinus,PY,2021/Micrurus_corallinus/118719818.jpeg,1050,val
72800063,False,True,Nerodia taxispilota,unknown,2021/Nerodia_taxispilota/118763186.jpg,1149,val
72850502,False,True,Carphophis amoenus,US,2021/Carphophis_amoenus/118854181.jpg,292,val
72860283,False,False,Lampropeltis splendida,US,2021/Lampropeltis_splendida/118873327.jpg,880,val
72860283,False,False,Lampropeltis splendida,US,2021/Lampropeltis_splendida/118873310.jpg,880,val
72863314,False,False,Lampropeltis elapsoides,unknown,2021/Lampropeltis_elapsoides/118878641.jpg,864,val
72863314,False,False,Lampropeltis elapsoides,unknown,2021/Lampropeltis_elapsoides/118878609.jpg,864,val
72863314,False,False,Lampropeltis elapsoides,unknown,2021/Lampropeltis_elapsoides/118878623.jpg,864,val
72863314,False,False,Lampropeltis elapsoides,unknown,2021/Lampropeltis_elapsoides/118878634.jpg,864,val
72932051,False,False,Coronella austriaca,ES,2021/Coronella_austriaca/118997311.jpeg,387,val
72932051,False,False,Coronella austriaca,ES,2021/Coronella_austriaca/118997382.jpeg,387,val
72932051,False,False,Coronella austriaca,ES,2021/Coronella_austriaca/118997445.jpeg,387,val
72932051,False,False,Coronella austriaca,ES,2021/Coronella_austriaca/118997535.jpeg,387,val
72932516,False,False,Crotalus oreganus,MX,2021/Crotalus_oreganus/118996658.jpeg,422,val
72932516,False,False,Crotalus oreganus,MX,2021/Crotalus_oreganus/118996145.jpeg,422,val
72942804,False,True,Thamnophis sirtalis,unknown,2021/Thamnophis_sirtalis/119016356.jpg,1643,val
72975447,False,False,Conophis lineatus,MX,2021/Conophis_lineatus/119079583.jpeg,371,val
72996756,False,False,Furina diadema,AU,2021/Furina_diadema/119117917.jpg,713,val
72996756,False,False,Furina diadema,AU,2021/Furina_diadema/119118232.jpg,713,val
73033258,False,False,Elaphe quatuorlineata,GR,2021/Elaphe_quatuorlineata/119181158.jpeg,619,val
73033258,False,False,Elaphe quatuorlineata,GR,2021/Elaphe_quatuorlineata/119181255.jpeg,619,val
73033258,False,False,Elaphe quatuorlineata,GR,2021/Elaphe_quatuorlineata/119181246.jpeg,619,val
73033258,False,False,Elaphe quatuorlineata,GR,2021/Elaphe_quatuorlineata/119181334.jpeg,619,val
73064845,False,False,Gyalopion canum,MX,2021/Gyalopion_canum/119236153.jpg,755,val
73064845,False,False,Gyalopion canum,MX,2021/Gyalopion_canum/119236605.jpg,755,val
73064845,False,False,Gyalopion canum,MX,2021/Gyalopion_canum/119236613.jpg,755,val
73194979,False,True,Pareas formosensis,TW,2021/Pareas_formosensis/119469021.jpeg,1247,val
73301305,False,False,Sibynophis subpunctatus,IN,2021/Sibynophis_subpunctatus/119653022.jpeg,1510,val
73301305,False,False,Sibynophis subpunctatus,IN,2021/Sibynophis_subpunctatus/119653467.jpeg,1510,val
73594040,False,False,Naja atra,CN,2021/Naja_atra/120167560.jpg,1110,val
73594040,False,False,Naja atra,CN,2021/Naja_atra/120167631.jpg,1110,val
73819886,False,False,Coronella austriaca,DE,2021/Coronella_austriaca/120572926.jpg,387,val
74221576,False,False,Pseudonaja aspidorhyncha,AU,2021/Pseudonaja_aspidorhyncha/121282856.jpg,1390,val
74221576,False,False,Pseudonaja aspidorhyncha,AU,2021/Pseudonaja_aspidorhyncha/121282867.jpg,1390,val
75750750,False,False,Phyllorhynchus decurtatus,US,2021/Phyllorhynchus_decurtatus/123964245.jpg,1290,val
78286933,False,False,Erythrolamprus epinephalus,CO,2021/Erythrolamprus_epinephalus/128100895.jpeg,664,val
78286933,False,False,Erythrolamprus epinephalus,CO,2021/Erythrolamprus_epinephalus/128100922.jpeg,664,val
78286933,False,False,Erythrolamprus epinephalus,CO,2021/Erythrolamprus_epinephalus/128100949.jpeg,664,val
78876843,False,False,Oxybelis microphthalmus,MX,2021/Oxybelis_microphthalmus/129131614.jpg,1209,val
91568853,False,False,Bitis rubida,ZA,2021/Bitis_rubida/151472701.jpeg,163,val
91568853,False,False,Bitis rubida,ZA,2021/Bitis_rubida/151472734.jpeg,163,val
91568853,False,False,Bitis rubida,ZA,2021/Bitis_rubida/151472756.jpeg,163,val
91568853,False,False,Bitis rubida,ZA,2021/Bitis_rubida/151472665.jpeg,163,val
91568853,False,False,Bitis rubida,ZA,2021/Bitis_rubida/151472642.jpeg,163,val
91568853,False,False,Bitis rubida,ZA,2021/Bitis_rubida/151472604.jpeg,163,val
122726504,False,False,Hydrophis coggeri,NC,2021/Hydrophis_coggeri/207816639.jpeg,813,val
122726504,False,False,Hydrophis coggeri,NC,2021/Hydrophis_coggeri/207816219.jpeg,813,val
137674946,False,False,Dipsas neuwiedi,BR,2021/Dipsas_neuwiedi/235176252.jpeg,548,val
137674946,False,False,Dipsas neuwiedi,BR,2021/Dipsas_neuwiedi/235176279.jpeg,548,val
146609904,False,True,Mastigodryas danieli,CO,2021/Mastigodryas_danieli/252096647.jpeg,1022,val
73078762,False,True,Crotalus pyrrhus,MX,2021/Crotalus_pyrrhus/119261974.jpg,427,val
73078762,False,True,Crotalus pyrrhus,MX,2021/Crotalus_pyrrhus/119261998.jpg,427,val
73078762,False,True,Crotalus pyrrhus,MX,2021/Crotalus_pyrrhus/119261982.jpg,427,val
73197978,False,False,Hemachatus haemachatus,LS,2021/Hemachatus_haemachatus/119476668.jpeg,783,val
73241989,False,False,Storeria dekayi,US,2021/Storeria_dekayi/119554838.jpg,1551,val
73273495,False,False,Nerodia fasciata,unknown,2021/Nerodia_fasciata/119645623.jpg,1143,val
73273495,False,False,Nerodia fasciata,unknown,2021/Nerodia_fasciata/119645640.jpg,1143,val
73280653,False,False,Austrelaps ramsayi,AU,2021/Austrelaps_ramsayi/119616010.jpg,151,val
73280653,False,False,Austrelaps ramsayi,AU,2021/Austrelaps_ramsayi/119616158.jpg,151,val
73312742,False,False,Pantherophis alleghaniensis,US,2021/Pantherophis_alleghaniensis/119671422.jpg,1232,val
73313699,False,True,Lampropeltis nigra,unknown,2021/Lampropeltis_nigra/119673047.jpg,875,val
73313699,False,True,Lampropeltis nigra,unknown,2021/Lampropeltis_nigra/119673056.jpg,875,val
73368492,False,True,Atractus crassicaudatus,CO,2021/Atractus_crassicaudatus/119772831.jpg,121,val
73368492,False,True,Atractus crassicaudatus,CO,2021/Atractus_crassicaudatus/119772842.jpg,121,val
73368492,False,True,Atractus crassicaudatus,CO,2021/Atractus_crassicaudatus/119772855.jpg,121,val
73394874,False,False,Scaphiodontophis annulatus,MX,2021/Scaphiodontophis_annulatus/119818072.jpeg,1495,val
73394874,False,False,Scaphiodontophis annulatus,MX,2021/Scaphiodontophis_annulatus/119818103.jpeg,1495,val
73394874,False,False,Scaphiodontophis annulatus,MX,2021/Scaphiodontophis_annulatus/119818138.jpeg,1495,val
73425625,False,False,Pseudaspis cana,ZA,2021/Pseudaspis_cana/119870333.jpeg,1369,val
73439817,False,True,Cerrophidion tzotzilorum,MX,2021/Cerrophidion_tzotzilorum/119895416.jpg,309,val
73465352,False,False,Vipera ammodytes,HR,2021/Vipera_ammodytes/119943951.jpeg,1734,val
73465352,False,False,Vipera ammodytes,HR,2021/Vipera_ammodytes/119943958.jpeg,1734,val
73804793,False,True,Rhabdophis swinhonis,TW,2021/Rhabdophis_swinhonis/120544767.jpeg,1451,val
73804793,False,True,Rhabdophis swinhonis,TW,2021/Rhabdophis_swinhonis/120590739.jpeg,1451,val
74187842,False,False,Pliocercus euryzonus,EC,2021/Pliocercus_euryzonus/121211959.jpeg,1311,val
129922788,False,False,Protobothrops mucrosquamatus,HK,2021/Protobothrops_mucrosquamatus/220659532.jpg,1330,val
73751594,False,False,Lycodon capucinus,PH,2021/Lycodon_capucinus/120449150.jpg,951,val
73862926,False,False,Masticophis fuliginosus,MX,2021/Masticophis_fuliginosus/120665608.jpg,1014,val
73862926,False,False,Masticophis fuliginosus,MX,2021/Masticophis_fuliginosus/120665645.jpg,1014,val
73891532,False,False,Trimerodytes aequifasciatus,HK,2021/Trimerodytes_aequifasciatus/120698682.jpg,1690,val
73908090,False,True,Fowlea piscator,LK,2021/Fowlea_piscator/120728829.jpg,711,val
